ImageUrlS,ImageUrlM,ImageUrlL,ISBN,ISBN13,Title,Author,PublicationYear,Publisher,Rating,Quantity
http://images.amazon.com/images/P/0843136685.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843136685.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843136685.01.LZZZZZZZ.jpg,0843136685,9780843136685.0,Sheldon &amp; Mrs. Levine: An Excruciating Correspondence,Sam Bobrick,1994,Price Stern Sloan,1.8,3
http://images.amazon.com/images/P/0866119531.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0866119531.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0866119531.01.LZZZZZZZ.jpg,0866119531,9780866119535.0,Black Beauty (Great Illustrated Classics (Playmore)),Anna Sewell,2000,Playmore Inc. Publishers,1.7,3
http://images.amazon.com/images/P/0866119566.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0866119566.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0866119566.01.LZZZZZZZ.jpg,0866119566,9780866119566.0,Oliver Twist (Great Illustrated Classics),Charles Dickens,1989,Playmore Inc. Publishers,3.4,3
http://images.amazon.com/images/P/0870441663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0870441663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0870441663.01.LZZZZZZZ.jpg,0870441663,9780870441660.0,The wild ponies of Assateague Island (Books for young explorers),Donna K Grosvenor,1975,National Geographic Society,3.5,3
http://images.amazon.com/images/P/1561561428.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561561428.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561561428.01.LZZZZZZZ.jpg,1561561428,9781561561421.0,Frankenstein (Illustrated Classics Series),Mary Wollstonecraft Shelley,1992,Kidsbooks.Com,2.3,3
http://images.amazon.com/images/P/0553210092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553210092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553210092.01.LZZZZZZZ.jpg,0553210092,9780553210095.0,The Scarlet Letter,NATHANIEL HAWTHORNE,1965,Bantam,3.2,3
http://images.amazon.com/images/P/0553258524.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553258524.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553258524.01.LZZZZZZZ.jpg,0553258524,9780553258523.0,Dragonsong (Harper Hall Trilogy),Anne McCaffrey,1977,Bantam,4.5,3
http://images.amazon.com/images/P/0688163726.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688163726.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688163726.01.LZZZZZZZ.jpg,0688163726,9780688163723.0,The Watch House,Robert Westall,1998,HarperTrophy,0.0,3
http://images.amazon.com/images/P/1569471096.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569471096.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569471096.01.LZZZZZZZ.jpg,1569471096,9781569471098.0,Was It Something I Said?,Valerie Block,1998,Soho Press,0.0,3
http://images.amazon.com/images/P/0316168815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316168815.01.LZZZZZZZ.jpg,0316168815,9780316168816.0,The Lovely Bones,Alice Sebold,2004,Back Bay Books,3.7,3
http://images.amazon.com/images/P/0316314927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316314927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316314927.01.LZZZZZZZ.jpg,0316314927,9780316314923.0,Sarah Conley,Ellen Gilchrist,1998,Back Bay Books,3.0,3
http://images.amazon.com/images/P/0345424719.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.LZZZZZZZ.jpg,0345424719,9780345424716.0,A Widow for One Year,JOHN IRVING,1999,Ballantine Books,3.2,3
http://images.amazon.com/images/P/0375414746.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375414746.01.LZZZZZZZ.jpg,0375414746,9780375414749.0,The Clearing,TIM GAUTREAUX,2003,Knopf,2.4,3
http://images.amazon.com/images/P/0375726403.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375726403.01.LZZZZZZZ.jpg,0375726403,9780375726408.0,Empire Falls,Richard Russo,2002,Vintage Books USA,3.5,3
http://images.amazon.com/images/P/0385503857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385503857.01.LZZZZZZZ.jpg,0385503857,9780385503853.0,Oryx and Crake,Margaret Atwood,2003,Nan A. Talese,3.0,3
http://images.amazon.com/images/P/0425156842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425156842.01.LZZZZZZZ.jpg,0425156842,9780425156841.0,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997,Berkley Publishing Group,2.1,3
http://images.amazon.com/images/P/0440226104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440226104.01.LZZZZZZZ.jpg,0440226104,9780440226109.0,Black and Blue,ANNA QUINDLEN,1999,Dell,2.8,3
http://images.amazon.com/images/P/0452277337.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452277337.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452277337.01.LZZZZZZZ.jpg,0452277337,9780452277335.0,Le Divorce (William Abrahams Book),Diane Johnson,1997,Plume Books,2.6,3
http://images.amazon.com/images/P/0553802488.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553802488.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553802488.01.LZZZZZZZ.jpg,0553802488,9780553802481.0,The Face,DEAN KOONTZ,2003,Bantam,2.9,3
http://images.amazon.com/images/P/0671021001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg,0671021001,9780671021009.0,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket,3.6,3
http://images.amazon.com/images/P/0767903579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.LZZZZZZZ.jpg,0767903579,9780767903578.0,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,1999,Broadway Books,3.0,3
http://images.amazon.com/images/P/0805063897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805063897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805063897.01.LZZZZZZZ.jpg,0805063897,9780805063899.0,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002,Owl Books,4.1,3
http://images.amazon.com/images/P/0679777431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679777431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679777431.01.LZZZZZZZ.jpg,0679777431,9780679777434.0,"The Game of Kings (Lymond Chronicles, 1)",DOROTHY DUNNETT,1997,Vintage,2.6,3
http://images.amazon.com/images/P/0553285343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553285343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553285343.01.LZZZZZZZ.jpg,0553285343,9780553285345.0,"RUSSIA HOUSE, THE",JOHN LE CARRE,1990,Bantam,1.7,3
http://images.amazon.com/images/P/0486285529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486285529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486285529.01.LZZZZZZZ.jpg,0486285529,9780486285528.0,Solv-A-Crime Puzzles (Dover Game and Puzzle Activity Books),A. C. Gordon,1995,Dover Publications,6.0,3
http://images.amazon.com/images/P/0671002481.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671002481.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671002481.01.LZZZZZZZ.jpg,0671002481,9780671002480.0,The First Wives Club Movie Tie In,Olivia Goldsmith,1996,Pocket,1.7,3
http://images.amazon.com/images/P/0812523385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812523385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812523385.01.LZZZZZZZ.jpg,0812523385,9780812523386.0,Selected Poems of Emily Dickinson,Emily Dickinson,1995,Tor Books,3.0,3
http://images.amazon.com/images/P/0895774666.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895774666.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895774666.01.LZZZZZZZ.jpg,0895774666,9780895774668.0,Watercolor School (Reader's Digest Learn-As-You-Go Guides),Hazel Harrison,1993,Readers Digest,0.0,3
http://images.amazon.com/images/P/0020199090.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020199090.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020199090.01.LZZZZZZZ.jpg,0020199090,9780020199090.0,Joshua In the Holy Land,Joseph Girzone,1993,Simon Schuster Trade,0.0,3
http://images.amazon.com/images/P/0385495145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385495145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385495145.01.LZZZZZZZ.jpg,0385495145,9780385495141.0,The Messenger,JOSEPH GIRZONE,2002,Image,2.3,3
http://images.amazon.com/images/P/0679733825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679733825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679733825.01.LZZZZZZZ.jpg,0679733825,9780679733829.0,Sisters of the Earth: Women's Prose and Poetry About Nature,Lorraine Anderson,1991,Vintage Books USA,2.0,3
http://images.amazon.com/images/P/0842329129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.LZZZZZZZ.jpg,0842329129,9780842329125.0,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,4.0,3
http://images.amazon.com/images/P/0345451260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345451260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345451260.01.LZZZZZZZ.jpg,0345451260,9780345451262.0,Househusband,AD HUDLER,2002,Ballantine Books,2.0,3
http://images.amazon.com/images/P/0740700235.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0740700235.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0740700235.01.LZZZZZZZ.jpg,0740700235,9780740700231.0,Life Messages: Inspiration For The Woman's Spirit,Josephine Carlton,2002,Andrews McMeel Publishing,2.1,3
http://images.amazon.com/images/P/0380973545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380973545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380973545.01.LZZZZZZZ.jpg,0380973545,9780380973545.0,Letters from a Nut,Ted L. Nancy,1999,William Morrow,3.2,3
http://images.amazon.com/images/P/0393321576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393321576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393321576.01.LZZZZZZZ.jpg,0393321576,9780393321579.0,Karl Marx: A Life,Francis Wheen,2001,W.W. Norton &amp; Company,8.0,3
http://images.amazon.com/images/P/0743424425.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743424425.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743424425.01.LZZZZZZZ.jpg,0743424425,9780743424424.0,The Shining,Stephen King,2001,Pocket,4.7,3
http://images.amazon.com/images/P/0786868015.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786868015.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786868015.01.LZZZZZZZ.jpg,0786868015,9780786868018.0,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon,2001,Hyperion,3.9,3
http://images.amazon.com/images/P/0446610178.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446610178.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446610178.01.LZZZZZZZ.jpg,0446610178,9780446610179.0,The Sky Is Falling,Sidney Sheldon,2001,Warner Books,2.3,3
http://images.amazon.com/images/P/0684854953.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684854953.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684854953.01.LZZZZZZZ.jpg,0684854953,9780684854953.0,Santa Pete : A Novel Of Christmas Present And Past,Christopher Moore,1998,Simon &amp; Schuster,1.2,3
http://images.amazon.com/images/P/0743229878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743229878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743229878.01.LZZZZZZZ.jpg,0743229878,9780743229876.0,Mount Vernon Love Story : A Novel of George and Martha Washington,Mary Higgins Clark,2002,Simon &amp; Schuster,4.3,3
http://images.amazon.com/images/P/0380617625.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380617625.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380617625.01.LZZZZZZZ.jpg,0380617625,9780380617623.0,The Kingdom: Arabia and the House of Sa'Ud,Robert Lacey,1983,Harper Mass Market Paperbacks (Mm),2.3,3
http://images.amazon.com/images/P/0380732335.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380732335.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380732335.01.LZZZZZZZ.jpg,0380732335,9780380732333.0,Florida Road Kill: A Novel,Tim Dorsey,2000,HarperTorch,3.4,3
http://images.amazon.com/images/P/0385337132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385337132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385337132.01.LZZZZZZZ.jpg,0385337132,9780385337137.0,The 37th Hour,JODI COMPTON,2003,Delacorte Press,4.0,3
http://images.amazon.com/images/P/0440235057.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235057.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235057.01.LZZZZZZZ.jpg,0440235057,9780440235057.0,Be Cool,Elmore Leonard,2000,Dell Publishing Company,2.1,3
http://images.amazon.com/images/P/0445402040.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0445402040.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0445402040.01.LZZZZZZZ.jpg,0445402040,9780445402041.0,The Hunted,Elmore Leonard,1986,Warner Books (Mm),1.0,3
http://images.amazon.com/images/P/0618119760.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618119760.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618119760.01.LZZZZZZZ.jpg,0618119760,9780618119769.0,The Saints of Big Harbour: A Novel,Lynn Coady,2002,Houghton Mifflin Company,4.0,3
http://images.amazon.com/images/P/0871138646.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871138646.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871138646.01.LZZZZZZZ.jpg,0871138646,9780871138644.0,Old Flames,John Lawton,2003,Atlantic Monthly Press,4.2,3
http://images.amazon.com/images/P/0026329859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0026329859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0026329859.01.LZZZZZZZ.jpg,0026329859,9780026329859.0,From the Earth: Chinese Vegetarian Cooking,Eileen Yin-Fei Lo,1995,MacMillan Publishing Company.,10.0,3
http://images.amazon.com/images/P/0060621257.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060621257.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060621257.01.LZZZZZZZ.jpg,0060621257,9780060621254.0,Living in the Presence: Disciplines for the Spiritual Heart,Tilden H. Edwards,1988,Harpercollins,0.0,3
http://images.amazon.com/images/P/0060915544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060915544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060915544.01.LZZZZZZZ.jpg,0060915544,9780060915544.0,The Bean Trees,Barbara Kingsolver,1989,Perennial,4.1,3
http://images.amazon.com/images/P/0060917016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060917016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060917016.01.LZZZZZZZ.jpg,0060917016,9780060917012.0,Homeland and Other Stories,Barbara Kingsolver,1990,Perennial,3.6,3
http://images.amazon.com/images/P/0060925000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060925000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060925000.01.LZZZZZZZ.jpg,0060925000,9780060925000.0,"A Suitable Boy : Novel, A",Vikram Seth,1994,Perennial,2.6,3
http://images.amazon.com/images/P/0060932759.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060932759.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060932759.01.LZZZZZZZ.jpg,0060932759,9780060932756.0,Daughter of Fortune,Isabel Allende,2000,Perennial,3.5,3
http://images.amazon.com/images/P/0061000280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061000280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061000280.01.LZZZZZZZ.jpg,0061000280,9780061000287.0,The Fly on the Wall,Tony Hillerman,1990,HarperTorch,2.0,3
http://images.amazon.com/images/P/0192815318.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192815318.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192815318.01.LZZZZZZZ.jpg,0192815318,9780192815316.0,Cranford (The World's Classics),Elizabeth Gaskell,1982,Oxford University Press,0.0,3
http://images.amazon.com/images/P/0312195516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312195516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312195516.01.LZZZZZZZ.jpg,0312195516,9780312195519.0,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,4.3,3
http://images.amazon.com/images/P/0380792664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380792664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380792664.01.LZZZZZZZ.jpg,0380792664,9780380792665.0,The Right Hand of Amon,Lauren Haney,1997,Avon,2.6,3
http://images.amazon.com/images/P/0393048977.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393048977.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393048977.01.LZZZZZZZ.jpg,0393048977,9780393048971.0,Last Blue: Poems,Gerald Stern,2000,W.W. Norton &amp; Company,5.0,3
http://images.amazon.com/images/P/0399137807.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399137807.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399137807.01.LZZZZZZZ.jpg,0399137807,9780399137808.0,The Cat Who Wasn't There,Lilian Jackson Braun,1992,Putnam Pub Group,2.3,3
http://images.amazon.com/images/P/0451203046.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451203046.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451203046.01.LZZZZZZZ.jpg,0451203046,9780451203045.0,Light a Penny Candle,Maeve Binchy,2001,Signet Book,2.7,3
http://images.amazon.com/images/P/0451410556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451410556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451410556.01.LZZZZZZZ.jpg,0451410556,9780451410559.0,The Blue Last: A Richard Jury Mystery (Richard Jury Mysteries (Paperback)),Martha Grimes,2002,Onyx Books,2.8,3
http://images.amazon.com/images/P/0451523318.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451523318.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451523318.01.LZZZZZZZ.jpg,0451523318,9780451523310.0,Turn of the Screw and Short N,Henry James,1978,Signet Book,5.0,3
http://images.amazon.com/images/P/0486281965.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486281965.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486281965.01.LZZZZZZZ.jpg,0486281965,9780486281964.0,The Country of the Pointed Firs (Dover Thrift Editions),Sarah Orne Jewett,1994,Dover Publications,4.6,3
http://images.amazon.com/images/P/0486292940.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486292940.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486292940.01.LZZZZZZZ.jpg,0486292940,9780486292946.0,Early Poems (Dover Thrift Editions),William Carlos Williams,1997,Dover Publications,2.5,3
http://images.amazon.com/images/P/0684824442.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684824442.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684824442.01.LZZZZZZZ.jpg,0684824442,9780684824444.0,REEF,Edith Wharton,1996,Scribner,3.6,3
http://images.amazon.com/images/P/0743458303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743458303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743458303.01.LZZZZZZZ.jpg,0743458303,9780743458306.0,Wednesday the Rabbi Got Wet,Harry Kemelman,2003,I Books,0.0,3
http://images.amazon.com/images/P/0819215635.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0819215635.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0819215635.01.LZZZZZZZ.jpg,0819215635,9780819215635.0,Listening Hearts: Discerning Call in Community,Suzanne G. Farnham,1991,Morehouse Group,0.0,3
http://images.amazon.com/images/P/0880011025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880011025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880011025.01.LZZZZZZZ.jpg,0880011025,9780880011020.0,Unattainable Earth,Czeslaw Milosz,1987,Ecco Press,0.0,3
http://images.amazon.com/images/P/1561011525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561011525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561011525.01.LZZZZZZZ.jpg,1561011525,9781561011520.0,"The Practice of Prayer (New Church's Teaching Series, Vol 4)",Margaret Guenther,1998,Cowley Publications,0.0,3
